RK,Player,Team,player_id,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
1,"Albers, A",SEA,452027,P,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,0,0,2,0,1,0,0,2,0,*.**,8,3
1,"Blair, A",ATL,594760,P,1,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0,0,0,0,1,0,0,0,0,-.--,6,2
1,"Gilmartin, S",STL,543219,P,2,1,1,1,1,0,0,1,0,0,0,0,1.000,1.000,2.000,3.000,0,0,0,0,2,1,0,0,0,-.--,1,1
1,"Holland, D",CWS,502706,P,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,0,1,0,0,0,0,-.--,4,1
1,"Iglesias, R",CIN,628452,P,60,1,0,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0,0,0,0,2,1,0,0,0,-.--,2,1
1,"Kratz, E",NYY,456124,C,4,2,0,2,1,0,0,2,0,0,0,0,1.000,1.000,1.500,2.500,0,0,0,0,3,1,0,0,0,-.--,5,2
1,"Price, D",BOS,456034,P,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,0,1,0,0,0,0,-.--,1,1
1,"Torres, J",SD,600526,P,57,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,0,1,0,0,0,0,-.--,2,1
9,"Ramirez, E",SEA,541640,P,4,3,0,2,0,0,0,1,0,1,0,0,.667,.667,.667,1.333,0,0,0,0,2,0,0,0,0,-.--,10,3
10,"Andujar, M",NYY,609280,3B,5,7,0,4,2,0,0,4,1,0,1,0,.571,.625,.857,1.482,0,0,0,0,6,2,0,3,0,*.**,35,8
11,"Buchanan, J",ARI,594772,P,4,2,1,1,0,0,0,1,1,1,0,0,.500,.667,.500,1.167,0,0,0,0,1,0,0,0,0,-.--,16,3
11,"Duffy, D",KC,518633,P,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,0,-.--,6,2
11,"Enns, D",MIN,608650,P,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,0,-.--,5,2
11,"Gallardo, Y",SEA,451596,P,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,1,0,*.**,8,2
11,"Gonzales, M",SEA,594835,P,2,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,1,0,1,0,0,1,0,*.**,12,3
11,"Jansen, K",LAD,445276,P,59,4,0,2,1,0,0,1,0,0,0,0,.500,.500,.750,1.250,0,0,0,0,3,1,1,3,0,*.**,7,4
11,"Kluber, C",CLE,446372,P,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,1,0.00,11,2
11,"Mengden, D",OAK,596043,P,1,2,1,1,0,0,0,0,1,0,0,0,.500,.667,.500,1.167,0,0,1,0,1,0,0,2,0,*.**,18,4
11,"Meyer, A",LAA,543542,P,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,0,-.--,9,2
11,"Morgan, A",PHI,605388,P,36,2,0,1,0,0,0,0,1,1,0,0,.500,.667,.500,1.167,0,0,0,0,1,0,0,0,0,-.--,18,3
11,"Pena, F",BAL,506747,C,5,10,3,5,0,0,2,2,0,3,0,0,.500,.500,1.100,1.600,0,0,0,0,11,2,0,2,0,*.**,38,10
11,"Rondon, H",CHC,444468,P,59,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,1,0,*.**,14,2
11,"Salas, F",LAA,477569,P,46,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,0,-.--,7,2
11,"Stammen, C",SD,489334,P,57,6,2,3,1,0,0,0,2,2,0,0,.500,.625,.667,1.292,0,0,0,0,4,1,0,1,0,*.**,37,8
25,"Ceciliani, D",TOR,571553,LF,3,5,2,2,1,0,1,3,0,0,0,0,.400,.400,1.200,1.600,0,0,0,0,6,2,0,1,2,0.50,27,5
26,"Smith Jr., D",TOR,596105,RF,12,27,2,10,2,0,0,1,1,10,1,0,.370,.414,.444,.858,0,1,0,0,12,2,0,3,4,0.75,122,29
27,"Moran, C",HOU,592567,3B,7,11,3,4,0,1,1,3,1,1,0,0,.364,.417,.818,1.235,0,0,0,0,9,2,0,4,2,2.00,37,12
28,"Stallings, J",PIT,607732,C,5,14,3,5,2,0,0,3,2,2,0,0,.357,.438,.500,.938,1,0,0,0,7,2,0,4,3,1.33,61,16
29,"Florimon, P",PHI,465753,CF,15,46,6,16,4,1,0,6,3,16,0,0,.348,.388,.478,.866,0,0,0,0,22,5,1,10,5,2.00,214,49
30,"Hazelbaker, J",ARI,571757,CF,41,52,10,18,2,2,2,10,9,20,1,0,.346,.443,.577,1.020,2,0,0,0,30,6,0,5,9,0.56,254,61
31,"Altuve, J",HOU,514888,2B,153,590,112,204,39,4,24,81,58,84,32,6,.346,.410,.547,.957,3,9,1,4,323,67,19,179,147,1.22,2308,662
32,"Villanueva, C",SD,570799,3B,12,32,5,11,1,0,4,7,0,10,0,0,.344,.344,.750,1.094,0,0,0,0,24,5,0,7,4,1.75,118,32
33,"Boyd, M",DET,571510,P,2,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,2,0,*.**,8,3
33,"Casali, C",TB,592200,C,9,9,2,3,0,0,1,3,3,3,0,0,.333,.462,.667,1.128,0,0,0,1,6,1,0,1,3,0.33,54,13
33,"Kennedy, I",KC,453178,P,2,3,0,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833,0,0,0,0,1,0,0,2,0,*.**,16,4
33,"Marjama, M",SEA,605357,C,5,9,1,3,1,0,1,1,0,1,0,0,.333,.333,.778,1.111,0,0,0,0,7,2,0,2,3,0.67,23,9
33,"Odorizzi, J",TB,543606,P,2,3,0,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667,0,0,1,0,1,0,0,2,1,2.00,9,4
33,"Pineda, M",NYY,501381,P,2,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667,0,0,1,0,1,0,0,1,0,*.**,11,4
33,"Rodon, C",CWS,607074,P,3,6,0,2,1,0,0,2,0,2,0,0,.333,.333,.500,.833,0,0,1,0,3,1,0,1,2,0.50,19,7
33,"Rusin, C",COL,543734,P,54,9,1,3,0,0,0,0,0,3,0,0,.333,.333,.333,.667,0,0,1,0,3,0,0,3,1,3.00,33,10
33,"Sale, C",BOS,519242,P,1,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,0,0,0,0,2,1,0,1,0,*.**,12,3
33,"Shackelford, K",CIN,594992,P,26,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,0,*.**,8,3
33,"Sisco, C",BAL,642082,C,10,18,3,6,2,0,2,4,3,7,0,0,.333,.455,.778,1.232,0,1,0,0,14,4,0,3,2,1.50,96,22
33,"Stephens, J",CIN,623451,P,7,6,1,2,0,0,0,2,0,2,0,0,.333,.333,.333,.667,0,0,0,0,2,0,0,1,1,1.00,23,6
33,"Zastryzny, R",CHC,642239,P,4,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,1,1.00,6,3
46,"Blackmon, C",COL,453568,CF,159,644,137,213,35,14,37,104,65,135,14,10,.331,.399,.601,1.000,9,10,3,3,387,86,4,153,153,1.00,2884,725
47,"Garcia, A",CWS,541645,RF,136,518,75,171,27,5,18,80,33,111,5,3,.330,.380,.506,.885,5,9,0,1,262,50,14,150,101,1.49,1995,561
48,"Cooper, G",NYY,643265,1B,13,43,3,14,5,1,0,6,1,12,0,0,.326,.333,.488,.822,0,0,0,1,21,6,0,7,11,0.64,184,45
49,"Murphy, D",WSH,502517,2B,144,534,94,172,43,3,23,93,52,77,2,0,.322,.384,.543,.928,14,4,0,3,290,69,16,125,179,0.70,2174,593
50,"Turner, J",LAD,457759,3B,130,457,72,147,32,0,21,71,59,56,7,1,.322,.415,.530,.945,5,19,1,7,242,53,12,109,165,0.66,2030,543
1,"Albers, A",SEA,452027,P,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,0,0,2,0,1,0,0,2,0,*.**,8,3
1,"Blair, A",ATL,594760,P,1,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0,0,0,0,1,0,0,0,0,-.--,6,2
1,"Gilmartin, S",STL,543219,P,2,1,1,1,1,0,0,1,0,0,0,0,1.000,1.000,2.000,3.000,0,0,0,0,2,1,0,0,0,-.--,1,1
1,"Holland, D",CWS,502706,P,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,0,1,0,0,0,0,-.--,4,1
1,"Iglesias, R",CIN,628452,P,60,1,0,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0,0,0,0,2,1,0,0,0,-.--,2,1
1,"Kratz, E",NYY,456124,C,4,2,0,2,1,0,0,2,0,0,0,0,1.000,1.000,1.500,2.500,0,0,0,0,3,1,0,0,0,-.--,5,2
1,"Price, D",BOS,456034,P,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,0,1,0,0,0,0,-.--,1,1
1,"Torres, J",SD,600526,P,57,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0,0,0,0,1,0,0,0,0,-.--,2,1
9,"Ramirez, E",SEA,541640,P,4,3,0,2,0,0,0,1,0,1,0,0,.667,.667,.667,1.333,0,0,0,0,2,0,0,0,0,-.--,10,3
10,"Andujar, M",NYY,609280,3B,5,7,0,4,2,0,0,4,1,0,1,0,.571,.625,.857,1.482,0,0,0,0,6,2,0,3,0,*.**,35,8
11,"Buchanan, J",ARI,594772,P,4,2,1,1,0,0,0,1,1,1,0,0,.500,.667,.500,1.167,0,0,0,0,1,0,0,0,0,-.--,16,3
11,"Duffy, D",KC,518633,P,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,0,-.--,6,2
11,"Enns, D",MIN,608650,P,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,0,-.--,5,2
11,"Gallardo, Y",SEA,451596,P,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,1,0,*.**,8,2
11,"Gonzales, M",SEA,594835,P,2,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,1,0,1,0,0,1,0,*.**,12,3
11,"Jansen, K",LAD,445276,P,59,4,0,2,1,0,0,1,0,0,0,0,.500,.500,.750,1.250,0,0,0,0,3,1,1,3,0,*.**,7,4
11,"Kluber, C",CLE,446372,P,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,1,0.00,11,2
11,"Mengden, D",OAK,596043,P,1,2,1,1,0,0,0,0,1,0,0,0,.500,.667,.500,1.167,0,0,1,0,1,0,0,2,0,*.**,18,4
11,"Meyer, A",LAA,543542,P,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,0,-.--,9,2
11,"Morgan, A",PHI,605388,P,36,2,0,1,0,0,0,0,1,1,0,0,.500,.667,.500,1.167,0,0,0,0,1,0,0,0,0,-.--,18,3
11,"Pena, F",BAL,506747,C,5,10,3,5,0,0,2,2,0,3,0,0,.500,.500,1.100,1.600,0,0,0,0,11,2,0,2,0,*.**,38,10
11,"Rondon, H",CHC,444468,P,59,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,1,0,*.**,14,2
11,"Salas, F",LAA,477569,P,46,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,0,0,0,0,1,0,0,0,0,-.--,7,2
11,"Stammen, C",SD,489334,P,57,6,2,3,1,0,0,0,2,2,0,0,.500,.625,.667,1.292,0,0,0,0,4,1,0,1,0,*.**,37,8
25,"Ceciliani, D",TOR,571553,LF,3,5,2,2,1,0,1,3,0,0,0,0,.400,.400,1.200,1.600,0,0,0,0,6,2,0,1,2,0.50,27,5
26,"Smith Jr., D",TOR,596105,RF,12,27,2,10,2,0,0,1,1,10,1,0,.370,.414,.444,.858,0,1,0,0,12,2,0,3,4,0.75,122,29
27,"Moran, C",HOU,592567,3B,7,11,3,4,0,1,1,3,1,1,0,0,.364,.417,.818,1.235,0,0,0,0,9,2,0,4,2,2.00,37,12
28,"Stallings, J",PIT,607732,C,5,14,3,5,2,0,0,3,2,2,0,0,.357,.438,.500,.938,1,0,0,0,7,2,0,4,3,1.33,61,16
29,"Florimon, P",PHI,465753,CF,15,46,6,16,4,1,0,6,3,16,0,0,.348,.388,.478,.866,0,0,0,0,22,5,1,10,5,2.00,214,49
30,"Hazelbaker, J",ARI,571757,CF,41,52,10,18,2,2,2,10,9,20,1,0,.346,.443,.577,1.020,2,0,0,0,30,6,0,5,9,0.56,254,61
31,"Altuve, J",HOU,514888,2B,153,590,112,204,39,4,24,81,58,84,32,6,.346,.410,.547,.957,3,9,1,4,323,67,19,179,147,1.22,2308,662
32,"Villanueva, C",SD,570799,3B,12,32,5,11,1,0,4,7,0,10,0,0,.344,.344,.750,1.094,0,0,0,0,24,5,0,7,4,1.75,118,32
33,"Boyd, M",DET,571510,P,2,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,2,0,*.**,8,3
33,"Casali, C",TB,592200,C,9,9,2,3,0,0,1,3,3,3,0,0,.333,.462,.667,1.128,0,0,0,1,6,1,0,1,3,0.33,54,13
33,"Kennedy, I",KC,453178,P,2,3,0,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833,0,0,0,0,1,0,0,2,0,*.**,16,4
33,"Marjama, M",SEA,605357,C,5,9,1,3,1,0,1,1,0,1,0,0,.333,.333,.778,1.111,0,0,0,0,7,2,0,2,3,0.67,23,9
33,"Odorizzi, J",TB,543606,P,2,3,0,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667,0,0,1,0,1,0,0,2,1,2.00,9,4
33,"Pineda, M",NYY,501381,P,2,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667,0,0,1,0,1,0,0,1,0,*.**,11,4
33,"Rodon, C",CWS,607074,P,3,6,0,2,1,0,0,2,0,2,0,0,.333,.333,.500,.833,0,0,1,0,3,1,0,1,2,0.50,19,7
33,"Rusin, C",COL,543734,P,54,9,1,3,0,0,0,0,0,3,0,0,.333,.333,.333,.667,0,0,1,0,3,0,0,3,1,3.00,33,10
33,"Sale, C",BOS,519242,P,1,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,0,0,0,0,2,1,0,1,0,*.**,12,3
33,"Shackelford, K",CIN,594992,P,26,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,0,*.**,8,3
33,"Sisco, C",BAL,642082,C,10,18,3,6,2,0,2,4,3,7,0,0,.333,.455,.778,1.232,0,1,0,0,14,4,0,3,2,1.50,96,22
33,"Stephens, J",CIN,623451,P,7,6,1,2,0,0,0,2,0,2,0,0,.333,.333,.333,.667,0,0,0,0,2,0,0,1,1,1.00,23,6
33,"Zastryzny, R",CHC,642239,P,4,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,1,1.00,6,3
46,"Blackmon, C",COL,453568,CF,159,644,137,213,35,14,37,104,65,135,14,10,.331,.399,.601,1.000,9,10,3,3,387,86,4,153,153,1.00,2884,725
47,"Garcia, A",CWS,541645,RF,136,518,75,171,27,5,18,80,33,111,5,3,.330,.380,.506,.885,5,9,0,1,262,50,14,150,101,1.49,1995,561
48,"Cooper, G",NYY,643265,1B,13,43,3,14,5,1,0,6,1,12,0,0,.326,.333,.488,.822,0,0,0,1,21,6,0,7,11,0.64,184,45
49,"Murphy, D",WSH,502517,2B,144,534,94,172,43,3,23,93,52,77,2,0,.322,.384,.543,.928,14,4,0,3,290,69,16,125,179,0.70,2174,593
50,"Turner, J",LAD,457759,3B,130,457,72,147,32,0,21,71,59,56,7,1,.322,.415,.530,.945,5,19,1,7,242,53,12,109,165,0.66,2030,543
51,"Votto, J",CIN,458015,1B,162,559,106,179,34,1,36,100,134,83,5,1,.320,.454,.578,1.032,20,8,0,6,323,71,16,161,158,1.02,2732,707
52,"Posey, B",SF,457763,C,140,494,62,158,34,0,12,67,61,66,6,1,.320,.400,.462,.861,13,8,0,5,228,46,17,157,135,1.16,2073,568
53,"Harper, B",WSH,547180,RF,111,420,95,134,27,1,29,87,68,99,4,2,.319,.413,.595,1.008,11,1,0,3,250,57,15,100,105,0.95,1967,492
54,"Hosmer, E",KC,543333,1B,162,603,98,192,31,1,25,94,66,104,6,1,.318,.385,.498,.882,3,0,0,2,300,57,20,226,103,2.19,2573,671
55,"Ramirez, J",CLE,608070,3B,152,585,107,186,56,6,29,83,52,69,17,5,.318,.374,.583,.957,5,3,0,5,341,91,13,167,181,0.92,2576,645
56,"Jackson, A",CLE,457706,CF,85,280,46,89,19,3,7,35,33,64,3,1,.318,.387,.482,.869,0,1,0,4,135,29,13,83,61,1.36,1365,318
57,"Alfaro, J",PHI,595751,C,29,107,12,34,6,0,5,14,3,33,0,0,.318,.360,.514,.874,1,4,0,0,55,11,2,28,14,2.00,391,114
58,"Sierra, M",STL,642423,RF,22,60,10,19,0,0,0,5,4,14,2,2,.317,.359,.317,.676,0,0,0,0,19,0,0,16,11,1.45,225,64
59,"Correa, C",HOU,621043,SS,109,422,82,133,25,1,24,84,53,92,2,1,.315,.391,.550,.941,5,2,0,4,232,50,12,119,94,1.27,1895,481
60,"Kendrick, H",WSH,435062,LF,91,305,40,96,16,3,9,41,22,68,12,5,.315,.368,.475,.844,0,5,0,2,145,28,8,104,47,2.21,1310,334
61,"Reddick, J",HOU,502210,RF,134,477,77,150,34,4,13,82,43,72,7,3,.314,.363,.484,.847,1,0,1,12,231,51,9,108,169,0.64,2037,540
62,"Presley, A",DET,502100,RF,71,245,30,77,10,3,3,20,15,49,5,0,.314,.354,.416,.770,0,0,3,0,102,16,5,74,53,1.40,1063,264
63,"Nunez, E",BOS,456488,2B,114,467,60,146,33,0,12,58,18,54,24,7,.313,.341,.460,.801,0,3,1,2,215,45,11,160,121,1.32,1721,491
64,"Alvarez, P",BAL,476883,1B,14,32,4,10,1,0,1,4,2,10,0,0,.313,.353,.438,.790,0,0,0,0,14,2,0,8,4,2.00,128,34
65,"Beltre, A",TEX,134181,3B,94,340,47,106,22,1,17,71,39,52,1,0,.312,.383,.532,.915,2,4,0,6,181,40,7,102,93,1.10,1578,389
66,"Ozuna, M",MIA,542303,LF,159,613,93,191,30,2,37,124,64,144,1,3,.312,.376,.548,.924,4,0,0,2,336,69,18,165,133,1.24,2560,679
67,"LeMahieu, D",COL,518934,2B,155,609,95,189,28,4,8,64,59,90,6,5,.310,.374,.409,.783,1,6,3,5,249,40,24,247,115,2.15,2676,682
68,"Martinez, J",STL,500874,LF,106,272,47,84,13,1,14,46,32,60,4,0,.309,.379,.518,.897,2,0,1,2,141,28,9,82,58,1.41,1242,307
69,"Parra, G",COL,467827,LF,115,392,56,121,24,1,10,71,20,67,2,5,.309,.341,.452,.793,0,4,0,9,177,35,13,135,91,1.48,1536,425
70,"Arenado, N",COL,571448,3B,159,606,100,187,43,7,37,130,62,106,3,2,.309,.373,.586,.959,9,4,1,6,355,87,21,151,190,0.79,2627,680
71,"Gordon, D",MIA,543829,2B,158,653,114,201,20,9,2,33,25,93,60,16,.308,.341,.375,.716,0,10,2,4,245,31,7,247,125,1.98,2397,695
72,"Vargas, I",ARI,545121,2B,12,13,4,4,1,0,0,4,0,3,0,0,.308,.308,.385,.692,0,0,0,0,5,1,1,5,2,2.50,35,13
72,"Wendle, J",OAK,621563,2B,8,13,3,4,1,0,1,5,1,3,0,0,.308,.357,.615,.973,1,0,0,0,8,2,0,4,2,2.00,46,14
74,"Freeman, F",ATL,518692,1B,117,440,84,135,35,2,28,71,65,95,8,5,.307,.403,.586,.989,14,7,0,2,258,65,9,102,119,0.86,1929,514
75,"Pham, T",STL,502054,LF,128,444,95,136,22,2,23,73,71,117,25,7,.306,.411,.520,.931,0,10,2,3,231,47,18,143,71,2.01,2120,530
76,"Trout, M",LAA,545361,CF,114,402,92,123,25,3,33,72,94,90,22,4,.306,.442,.629,1.071,15,7,0,4,253,61,8,89,112,0.79,2127,507
77,"Mauer, J",MIN,408045,1B,141,525,69,160,36,1,7,71,66,83,2,1,.305,.384,.417,.801,3,3,0,3,219,44,17,186,116,1.60,2601,597
78,"Abreu, J",CWS,547989,1B,156,621,95,189,43,6,33,102,35,119,3,0,.304,.354,.552,.906,6,15,0,4,343,82,21,180,158,1.14,2560,675
79,"Inciarte, E",ATL,542255,CF,157,662,93,201,27,5,11,57,49,94,22,9,.304,.350,.409,.759,3,0,3,4,271,43,8,214,168,1.27,2539,718
80,"Zimmerman, R",WSH,475582,1B,144,524,90,159,33,0,36,108,44,126,1,0,.303,.358,.573,.930,1,3,0,5,300,69,16,151,109,1.39,2222,576
81,"Lind, A",WSH,452252,1B,116,267,39,81,14,0,14,59,28,47,1,0,.303,.362,.513,.875,5,0,0,6,137,28,6,83,68,1.22,1173,301
82,"Gonzalez, M",HOU,503556,LF,134,455,67,138,34,0,23,90,49,99,8,3,.303,.377,.530,.907,4,6,3,2,241,57,8,129,102,1.26,2114,515
83,"Martinez, J",ARI,502110,RF,119,432,85,131,26,3,45,104,53,128,4,0,.303,.376,.690,1.066,8,0,0,4,298,74,23,110,90,1.22,1911,489
84,"Evans, P",NYM,595943,3B,19,33,4,10,2,0,0,1,4,8,0,0,.303,.395,.364,.758,0,1,0,0,12,2,0,4,11,0.36,141,38
85,"Rendon, A",WSH,543685,3B,147,508,81,153,41,1,25,100,84,82,7,2,.301,.403,.533,.937,6,7,0,6,271,67,7,105,181,0.58,2645,605
86,"Nava, D",PHI,537953,LF,80,183,21,55,8,1,4,21,26,38,1,0,.301,.393,.421,.813,0,3,0,2,77,13,2,51,43,1.19,859,214
87,"Castro, S",NYY,516770,2B,112,443,66,133,18,1,16,63,23,93,2,0,.300,.338,.454,.792,1,4,0,3,201,35,9,140,89,1.57,1839,473
88,"Farmer, K",LAD,571657,C,20,20,1,6,1,0,0,2,0,3,0,0,.300,.300,.350,.650,0,0,0,0,7,1,2,8,5,1.60,79,20
88,"Nido, T",NYM,621512,C,5,10,0,3,1,0,0,3,0,2,0,0,.300,.300,.400,.700,0,0,0,0,4,1,0,2,3,0.67,32,10
90,"Cain, L",KC,456715,CF,155,584,86,175,27,5,15,49,54,100,26,2,.300,.363,.440,.803,1,5,0,2,257,47,20,178,153,1.16,2515,645
91,"Segura, J",SEA,516416,SS,125,524,80,157,30,2,11,45,34,83,22,8,.300,.349,.427,.776,3,6,0,1,224,43,14,180,119,1.51,2186,566
92,"Brantley, M",CLE,488726,LF,90,338,47,101,20,1,9,52,31,50,11,1,.299,.357,.444,.801,3,2,0,4,150,30,8,111,88,1.26,1391,375
93,"Camargo, J",ATL,622666,3B,82,241,30,72,21,2,4,27,12,51,0,0,.299,.331,.452,.783,2,0,2,1,109,27,5,75,51,1.47,953,256
94,"Gurriel, Y",HOU,493329,1B,139,529,69,158,43,1,18,75,22,62,3,2,.299,.332,.486,.817,1,7,0,6,257,62,12,170,157,1.08,1933,564
95,"Almora Jr., A",CHC,546991,CF,132,299,39,89,18,1,8,46,19,53,1,0,.298,.338,.445,.782,1,0,3,2,133,27,8,96,74,1.30,1113,323
96,"Winker, J",CIN,608385,RF,47,121,21,36,7,0,7,15,15,24,1,1,.298,.375,.529,.904,0,0,1,0,64,14,2,41,23,1.78,499,137
97,"Goldschmidt, P",ARI,502671,1B,155,558,117,166,34,3,36,120,94,147,18,5,.297,.404,.563,.966,15,8,0,4,314,73,14,143,120,1.19,2762,665
98,"Andrus, E",TEX,462101,SS,158,643,100,191,44,4,20,88,38,101,25,10,.297,.337,.471,.808,0,3,1,4,303,68,18,206,168,1.23,2547,689
99,"Cozart, Z",CIN,446359,SS,122,438,80,130,24,7,24,63,62,78,3,0,.297,.385,.548,.933,0,3,0,4,240,55,5,106,133,0.80,2125,507
100,"Eaton, A",WSH,594809,CF,23,91,24,27,7,1,2,13,14,18,3,1,.297,.393,.462,.854,0,1,0,1,42,10,0,27,20,1.35,443,107
101,"Bostick, C",PIT,607471,LF,20,27,6,8,2,0,0,1,4,9,0,1,.296,.406,.370,.777,0,1,0,0,10,2,0,5,5,1.00,152,32
102,"Jay, J",CHC,445055,LF,141,379,65,112,18,3,2,34,37,80,6,2,.296,.374,.375,.749,3,12,3,2,142,23,11,127,76,1.67,1705,433
103,"Bryant, K",CHC,592178,3B,151,549,111,162,38,4,29,73,95,128,7,5,.295,.409,.537,.946,5,15,0,6,295,71,8,128,145,0.88,2652,665
104,"Gennett, S",CIN,571697,2B,141,461,80,136,22,3,27,97,30,114,3,2,.295,.342,.531,.874,1,4,0,2,245,52,15,128,100,1.28,1932,497
105,"Seager, C",LAD,608369,SS,145,539,85,159,33,0,22,77,67,131,4,2,.295,.375,.479,.854,5,4,0,3,258,55,14,147,119,1.24,2240,613
106,"Glasnow, T",PIT,607192,P,18,17,1,5,0,0,0,3,4,7,0,0,.294,.455,.294,.749,0,1,1,0,5,0,0,6,0,*.**,82,23
107,"Hernandez, C",PHI,514917,2B,128,511,85,150,26,6,9,34,61,104,15,5,.294,.373,.421,.793,1,4,0,1,215,41,8,155,111,1.40,2316,577
108,"Peralta, D",ARI,444482,RF,140,525,82,154,31,3,14,57,43,94,8,4,.293,.352,.444,.796,1,6,0,3,233,48,7,177,110,1.61,2144,577
109,"Pedroia, D",BOS,456030,2B,105,406,46,119,19,0,7,62,49,48,4,3,.293,.369,.392,.760,4,2,2,4,159,26,11,147,109,1.35,1843,463
110,"Mancini, T",BAL,641820,LF,147,543,65,159,26,4,24,78,33,139,1,0,.293,.338,.488,.826,1,6,0,4,265,54,12,154,107,1.44,2280,586
111,"Schoop, J",BAL,570731,2B,160,622,92,182,35,0,32,105,35,142,1,0,.293,.338,.503,.841,0,11,0,7,313,67,20,167,158,1.06,2544,675
112,"Cespedes, Y",NYM,493316,LF,81,291,46,85,17,2,17,42,26,61,0,1,.292,.352,.540,.892,5,2,0,2,157,36,7,58,96,0.60,1317,321
113,"Torreyes, R",NYY,591720,2B,108,315,35,92,15,1,3,36,11,43,2,0,.292,.314,.375,.689,0,1,5,4,118,19,9,116,82,1.41,1075,336
114,"Rojas, M",MIA,500743,SS,90,272,37,79,16,2,1,26,27,32,2,1,.290,.361,.375,.736,5,4,1,2,102,19,6,95,75,1.27,1121,306
115,"Brantly, R",CWS,542963,C,13,31,4,9,1,0,2,5,3,14,0,0,.290,.389,.516,.905,0,2,0,0,16,3,0,2,6,0.33,143,36
116,"Vazquez, C",BOS,543877,C,99,324,43,94,18,2,5,32,17,64,7,2,.290,.330,.404,.735,0,3,0,1,131,25,14,111,70,1.59,1357,345
117,"Rivera, T",NYM,608061,3B,73,214,27,62,13,1,5,27,9,32,1,0,.290,.330,.430,.760,0,5,1,2,92,19,4,56,71,0.79,780,231
118,"Rosario, E",MIN,592696,LF,151,542,79,157,33,2,27,78,35,106,9,8,.290,.328,.507,.836,1,0,4,8,275,62,10,155,146,1.06,2155,589
